tau	chr	start	end	name	Kidney	Salivary-gland	Spleen	Heart	Jejunum	Horn	Ileum	Bone-marrow	Skin	Blood	Brain	Testis	Adipose	Duodenal	Rumen	Muscle
1.00000	12	48134264	48156255	MSTRG.10654.2	0.0	0.0	0.0	0.0	0.119865	0.0	0.015676	0.0	0.018986	0.0	0.0	0.0	0.0	0.106329	8.881039	0.0
NA	12	48134321	48151396	MSTRG.10654.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.272572	0.0
0.98153	12	48213167	48222272	MSTRG.10656.1	0.0	0.0	0.0	0.0	0.06413	0.083937	0.0	0.0	2.340458	0.0	0.0	0.0	0.0	0.043704	1.265699	0.0
1.00000	12	48447620	48491814	MSTRG.10663.1	0.028148	0.009521	0.0	0.0	0.364616	0.293425	0.111534	0.0	0.031165	0.126912	0.131856	0.087603	0.04702	0.085529	3.314919	0.0
NA	12	48448374	48491814	MSTRG.10663.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.765081	0.0
NA	12	48515909	48526419	MSTRG.10680.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.232212	0.0	0.0	0.0	0.0	0.0
1.00000	12	48598466	48599305	MSTRG.10681.1	0.0	0.0	0.0	0.0	2.155448	0.0	0.0	0.0	0.0	0.041918	0.217573	0.0	0.0	0.0	0.195837	0.0
0.93485	12	49085969	49087769	MSTRG.10682.1	2.532822	0.0	0.0	0.595285	0.057829	0.0	0.0	0.0	0.0	0.041517	0.0	0.0	0.0	0.0	2.588367	0.0
1.00000	12	49244758	49250131	MSTRG.10685.1	0.0	0.0	0.0	0.0	0.049404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.24962	0.0
0.89116	1	46146613	46148554	MSTRG.1070.1	0.383474	1.039333	0.0	1.132375	0.700186	0.764416	2.042339	6.995278	1.085172	1.004035	1.792827	2.115685	1.03659	0.636528	2.325452	0.0
NA	12	50330650	50331579	MSTRG.10706.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01763	0.0
0.98305	12	50631794	50664759	MSTRG.10708.1	0.0	0.021845	0.0	0.0	1.398057	0.0	0.0	0.0	0.136269	0.228276	0.172385	0.032737	0.168029	0.198997	3.736723	0.0
0.98215	12	50793460	50812175	MSTRG.10738.1	0.011421	0.002577	0.015936	0.026837	2.478111	0.019145	0.00551	0.0	0.024888	0.002667	0.045547	0.002393	0.017333	0.059739	1.275102	0.0
NA	12	50808881	50812175	MSTRG.10738.2	0.0	0.0	0.0	0.0	0.201505	0.01122	0.0	0.0	0.0	0.0	0.0	0.0	0.007807	0.051678	0.543206	0.0
0.96680	12	50837679	50841518	MSTRG.10739.1	0.21366	0.052027	0.09471	3.987742	1.463367	0.0	0.0	0.0	0.0	0.0	1.235758	0.160199	0.017393	0.11848	1.065281	1.033638
0.83284	12	52128800	52131841	MSTRG.10743.1	1.202876	0.334798	1.559533	0.587781	2.81682	0.507225	1.345973	1.043771	0.825214	1.372223	3.959618	0.527606	0.633647	0.740543	4.369018	0.0
1.00000	12	52493963	52513976	MSTRG.10748.1	0.0	0.0	0.0	0.0	0.140203	0.28648	0.0	0.0	0.391139	0.0	1.399729	0.0	0.338678	0.0	0.594547	0.0
1.00000	12	52530810	52623728	MSTRG.10750.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068351	0.0	0.049255	0.036481	0.474685	0.033315	0.0	1.329581	0.0
1.00000	12	52782496	52788886	MSTRG.10757.1	0.0	0.002784	0.0	0.0	0.024872	0.012718	0.0	0.0	0.034952	0.0	0.0	0.028452	0.00594	0.0	1.18226	0.0
1.00000	12	52782504	52788886	MSTRG.10757.2	0.0	0.0	0.0	0.0	0.0	0.044421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.024898	0.0
1.00000	12	52782591	52802500	MSTRG.10757.3	0.0	0.0	0.0	0.0	0.014489	0.103409	0.0	0.0	0.229708	0.0	0.0	0.045459	0.0	0.0	3.782781	0.0
0.99601	12	52798320	52799894	MSTRG.10758.1	0.0	0.0	0.0	0.0	0.0	0.048457	0.0	0.0	1.082638	0.031215	0.0	0.178148	0.0	0.0	3.767765	0.0
1.00000	1	45969334	45971035	MSTRG.1076.15	0.139875	0.064134	0.45268	1.035712	0.773082	0.044829	0.317947	0.261183	0.0	0.284249	0.708175	0.317057	0.094825	0.120825	0.993802	0.0
NA	1	45738982	45744855	MSTRG.1077.1	0.0	0.0	0.0	0.0	0.0	0.077196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.050439	0.0
NA	12	52306153	52334583	MSTRG.10793.1	0.0	0.0	0.0	0.0	0.04292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.229937	0.0
0.97074	12	52396712	52454670	MSTRG.10794.1	0.154806	0.032519	0.0	0.0	3.677895	0.0	0.211888	0.0	0.0	0.268974	0.175907	0.01683	0.04818	0.106955	19.443428	0.0
NA	12	55053297	55100397	MSTRG.10802.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.823433	0.0	0.0	0.0	0.624858	0.0
1.00000	12	55080229	55100397	MSTRG.10802.2	0.0	0.0	0.0	0.053584	0.004462	0.0	0.0	0.0	0.003863	0.017126	1.53749	0.007413	0.019515	0.0	0.726648	0.0
NA	12	54423885	54441361	MSTRG.10813.1	0.064751	0.0	0.14098	0.045472	0.129604	0.136271	0.022125	0.131399	0.014038	0.108746	0.385626	0.192402	0.044159	0.108198	0.4834	0.0
NA	12	54506743	54537609	MSTRG.10814.2	0.406037	0.304801	0.0	0.0	0.0	0.0	0.0	0.0	0.323336	0.128093	0.027224	0.0	0.0	0.221951	0.253412	0.0
NA	12	54506744	54570299	MSTRG.10814.3	0.0	0.0	0.0	0.0	0.0	0.042879	0.0	0.0	0.0	0.022029	0.073233	0.111563	0.092577	0.0	0.0	0.0
0.97197	12	54551372	54560207	MSTRG.10815.1	0.116612	0.0	0.0	0.0	0.0	0.0	1.125031	0.0	1.502537	0.0	0.359826	0.0	0.0	0.0	1.054819	0.0
NA	1	3102133	3103081	MSTRG.108.2	0.140635	0.100264	0.0	0.0	0.239082	0.0	0.0	0.543887	0.977029	0.049374	0.303381	0.0	0.346733	0.134581	0.664177	0.0
NA	12	55452558	55533827	MSTRG.10821.4	0.0	0.304867	0.310084	0.228509	0.288351	0.223376	0.912223	0.210682	0.376497	0.139716	0.431359	0.432464	0.440425	0.621951	0.276834	0.0
0.59926	1	46002095	46002498	MSTRG.1083.1	4.004172	0.604051	8.882614	2.526775	4.172925	1.604525	2.545947	2.312634	1.757846	3.08716	5.781158	2.29305	2.73559	4.81432	12.179626	0.0
0.44821	1	46059091	46059891	MSTRG.1085.1	2.476547	2.244426	1.767746	1.348027	2.750836	1.317954	3.806552	3.303126	3.516682	2.640684	1.739751	3.482235	2.793067	2.127238	4.374685	0.945457
1.00000	12	58529871	58535933	MSTRG.10920.1	0.0	0.0	0.0	0.0	0.027259	0.0	0.0	0.0	0.0	0.0	1.331464	0.531539	0.0	0.0	0.385636	0.0
1.00000	12	58529968	58541266	MSTRG.10920.2	0.0	0.0	0.0	0.0	0.141694	0.0	0.0	0.0	0.0	0.0	1.069204	0.301402	0.0	0.0	0.407063	0.0
NA	12	58617984	58619100	MSTRG.10923.2	0.0	0.0	0.0	0.0	0.0	0.0	0.624222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.183782	0.0
1.00000	1	46307125	46632878	MSTRG.1095.1	0.014105	0.0	0.0	0.0	0.372372	0.0	0.0	0.0	1.283489	0.0	0.0	0.0	0.0	0.0	0.63302	0.0
1.00000	12	62115993	62292557	MSTRG.11021.1	0.055946	0.025226	0.370145	0.379516	0.11391	0.072299	0.0	0.036647	0.0	0.0	3.121919	0.050237	0.0	0.155448	0.263779	0.096132
NA	12	62118624	62160402	MSTRG.11021.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.304791	0.0	0.0	0.0	0.0	0.0
NA	12	62130896	62292557	MSTRG.11021.3	0.0	0.0	0.32326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034322	0.0	0.0	0.0	0.0	0.0
1.00000	12	62176638	62292557	MSTRG.11021.4	0.0	0.0	0.0	0.019876	0.0	0.0	0.0	0.0	0.0	0.0	0.225568	0.0	0.0	0.0	1.546364	0.0
1.00000	12	62318146	62340592	MSTRG.11022.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.866035	0.0	0.0	0.007683	0.0	0.0
0.91291	12	62293561	62295373	MSTRG.11023.1	1.133734	0.0	0.471301	1.352681	0.09268	0.04867	0.086459	0.219296	0.0	0.0	1.658461	1.158144	0.0	0.949953	1.090257	0.0
NA	12	62293644	62298451	MSTRG.11023.2	2.6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000285	0.0	0.508528	0.0	0.0
1.00000	12	62974711	62978722	MSTRG.11031.1	0.0	0.0	0.0	0.0	0.48265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7561	0.0
1.00000	12	65392071	65401360	MSTRG.11089.1	0.22608	0.006147	0.0	0.060382	0.038467	0.034158	0.108332	0.0	0.0	0.047181	0.046404	0.045268	2.332683	0.0	0.20869	0.624133
NA	12	65451367	65486961	MSTRG.11092.6	0.23076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.96355	12	65523371	65535243	MSTRG.11093.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.04069	0.0	0.0	0.0	0.0	0.0	1.476987	0.0
0.96506	12	65686497	65689873	MSTRG.11097.1	0.0	0.0	0.353337	0.0	4.725028	0.0	0.191014	0.0	0.0	5.5e-05	0.056945	0.366224	0.0	0.0	2.256514	0.0
0.95846	12	67164626	67339894	MSTRG.11105.7	0.0	0.0	0.0	0.0	0.0	0.030105	0.0	0.0	0.0	0.0	6.71857	3.276815	0.036025	0.0	0.444968	0.0
1.00000	12	67300552	67339894	MSTRG.11105.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.292907	0.0	0.0	0.471699	0.0
NA	12	67006624	67011358	MSTRG.11107.1	0.0	0.0	0.0	0.0	0.958608	0.0	0.0	0.0	0.0	0.053644	0.074392	0.011632	0.030802	0.133413	0.447616	0.0
1.00000	12	68711054	68711650	MSTRG.11118.1	0.0	0.0	0.0	0.0	0.172078	0.0	0.09931	0.0	0.0	0.0	0.085661	0.050729	0.068413	4.536893	0.799466	0.0
0.95291	12	69045554	69059776	MSTRG.11123.1	2.456763	0.0	0.0	0.0	0.0	0.091635	0.181494	0.0	1.740368	1.084114	0.0	0.155846	0.0	0.0	0.99511	0.0
NA	12	69075477	69090058	MSTRG.11125.1	0.024786	0.0	0.0	0.0	0.041753	0.0	0.031809	0.0	0.016879	0.000664	0.013399	0.074194	0.022236	0.036824	0.155011	0.0
NA	12	69075710	69076810	MSTRG.11125.2	0.0	0.0	0.0	0.0	0.0	0.0	0.006449	0.0	0.0	0.000414	0.103431	0.009679	0.0	0.0	0.06141	0.0
0.97975	12	69174289	69176403	MSTRG.11131.1	0.079593	0.162955	0.113469	0.05673	0.178674	0.315824	0.32227	0.0	0.500496	0.438505	1.217056	0.436128	0.177659	0.567146	1.061482	0.0
1.00000	12	69200244	69205509	MSTRG.11137.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.986132	0.0
1.00000	12	69200679	69206890	MSTRG.11137.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.793494	0.0
NA	12	69203207	69207145	MSTRG.11138.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004068	0.0	0.0	0.0	0.187329	0.0
NA	12	69203382	69207145	MSTRG.11138.4	0.0	0.0	0.0	0.0	0.0	0.255115	0.0	0.0	0.0	0.0	0.188454	0.0	0.0	0.0	0.508314	0.0
NA	12	69204341	69207145	MSTRG.11138.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.074986	0.0
NA	12	69205488	69207145	MSTRG.11138.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002649	0.0	0.177374	0.0	0.0	0.0	0.057308	0.0
1.00000	12	69773581	69778425	MSTRG.11146.1	0.0	0.0	0.376601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.293221	0.0
1.00000	12	69773610	69778425	MSTRG.11147.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.644717	0.0
1.00000	12	70263907	70297925	MSTRG.11158.1	0.021032	0.010383	0.0	0.0	0.029737	0.0	0.0	0.0	0.0	0.0	0.15852	0.03874	0.0	0.070436	2.538298	0.0
NA	12	71048478	71051952	MSTRG.11171.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.751401	0.0	0.0	0.0	0.0	0.0	0.1794	0.0
NA	12	71443984	71743078	MSTRG.11182.1	0.0	0.0	0.0	0.0	0.028491	0.0	0.0	0.0	0.380072	0.247227	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	12	71667624	71669235	MSTRG.11187.1	0.663343	0.0	0.0	0.0	0.354756	0.0	0.294797	0.0	1.265517	0.0	0.161237	0.0	0.0	0.485147	0.252255	0.0
0.98789	12	71694656	71703282	MSTRG.11188.1	0.098765	0.016078	0.34383	0.078374	3.711711	0.0	1.269014	0.028445	0.352936	0.690341	0.091481	0.057804	0.313759	0.382381	0.676694	0.141735
1.00000	12	71706504	71706916	MSTRG.11189.1	0.0	0.0	0.0	0.0	0.015948	0.0	0.0	0.0	0.449029	0.664989	0.0	0.0	0.0	0.0	2.468519	0.0
0.97162	12	71725914	71738036	MSTRG.11190.3	0.074146	0.0	0.476888	0.0	1.207482	0.131278	1.55722	0.0	0.074347	0.248334	0.04688	0.135559	0.117926	0.0	0.502853	0.20723
0.96900	12	72299933	72300573	MSTRG.11197.1	0.201046	0.0	0.0	0.263999	0.0	0.0	0.333654	0.0	0.0	0.623922	0.0	0.0	0.0	2.47599	1.524475	0.0
1.00000	12	73371905	73382334	MSTRG.11202.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.467129	0.0
1.00000	12	74255696	74282082	MSTRG.11230.1	0.0	0.0	0.0	0.0	0.041859	0.0	0.0	0.0	0.0	0.0	0.028899	2.414771	0.0	0.0	0.486397	0.0
NA	12	72364457	72365301	MSTRG.11235.1	0.0	0.0	0.0	0.0	0.0	0.0	0.036844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.98464	12	72480487	72499396	MSTRG.11237.1	0.0	0.0	4.325974	0.0	0.0	0.049538	0.133855	0.0	0.0	0.336838	0.0	0.056324	0.0	0.0	1.401225	0.0
1.00000	12	72609106	72626367	MSTRG.11240.1	0.0	0.0	0.0	0.0	8.73348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.100063	0.006812	0.0
NA	12	73161067	73165259	MSTRG.11244.2	0.000653	0.0	0.0	1e-06	9e-06	0.0	2.3e-05	0.0	0.003354	1e-06	1.7e-05	0.0	0.0	0.0	0.118428	0.0
NA	12	74673101	74675992	MSTRG.11253.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.101554	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	12	75014791	75029877	MSTRG.11262.1	0.0	0.0	0.0	0.041273	0.449328	0.194166	0.0	0.0	0.0	0.0	2.973876	0.233504	0.071006	0.0	0.144497	0.0
0.94843	12	75014805	75025541	MSTRG.11262.2	0.077573	0.145073	0.079585	0.052077	0.243709	0.0	0.153716	0.133293	0.086679	0.12028	1.242943	0.281631	0.045778	0.049191	1.183215	0.064153
1.00000	12	75033367	75061259	MSTRG.11264.1	0.2308	0.085013	0.707786	0.114998	0.801175	0.151456	0.278728	0.471086	0.170912	0.441682	0.942707	0.425879	0.22413	0.391049	1.526893	0.0
0.84359	12	75048530	75052394	MSTRG.11264.2	0.543271	0.433442	1.944807	0.575969	1.430805	0.786897	0.510021	1.89098	0.691109	3.62306	1.517456	1.334743	0.826114	0.825732	4.745861	0.154218
0.94929	12	75317702	75319942	MSTRG.11269.1	0.04791	0.0	0.0	0.0	0.573649	0.0	0.0	0.0	0.644756	3.046525	0.0	0.0	0.024808	0.091126	2.333495	0.0
0.95505	12	76202416	76206465	MSTRG.11274.1	0.044437	0.031458	0.878307	0.0	2.349272	0.0	0.065076	0.0	0.065548	0.138301	0.647798	0.087503	0.164547	0.283017	1.778607	0.0
0.88638	12	76245793	76248739	MSTRG.11275.1	0.499192	1.006824	0.959085	0.286469	0.282699	0.232548	0.587633	0.366649	0.487806	1.280259	1.179271	1.423464	0.170507	1.368306	1.890521	0.749435
1.00000	12	76304801	76305129	MSTRG.11277.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.063525	0.0
0.90923	12	76338871	76342216	MSTRG.11282.1	0.330043	0.172016	1.340939	0.24284	0.959291	0.16886	0.575025	0.286242	0.219567	0.404929	1.087757	1.408205	0.34533	0.53463	1.69665	0.0
0.85159	12	76623793	76713669	MSTRG.11286.1	1.195999	0.710361	1.047831	1.075189	2.576459	0.268705	0.216064	2.498355	0.562192	0.49378	1.709051	5.058086	0.955329	0.736872	2.490142	0.388518
0.98503	12	75672791	75680986	MSTRG.11291.1	0.019255	0.025934	0.0	0.018079	3.851508	0.016585	0.257241	0.033839	0.089991	0.077392	0.018979	0.034184	0.015722	0.285693	1.353761	0.0
NA	12	75680807	75689216	MSTRG.11292.1	0.131476	0.0	0.0	0.0	0.0	0.0	0.209773	0.0	0.888097	0.0	0.0	0.0	0.0	0.0	0.088693	0.0
1.00000	12	75732004	75732540	MSTRG.11293.1	0.0	0.0	0.0	0.0	0.952389	0.0	0.27382	0.0	0.321042	1.546244	0.25833	0.0	0.111596	0.0	0.5985	0.0
0.98972	12	75983015	75990952	MSTRG.11294.1	0.014144	0.009049	0.0	0.0	1.186233	0.0	0.18124	0.0	0.009169	0.075877	0.043386	0.015912	0.007366	0.073548	3.027826	0.0
NA	12	76006053	76008778	MSTRG.11295.2	0.0	0.099996	0.0	0.0	0.0	0.0	0.215742	0.0	0.0	0.0	0.0	0.0	0.403324	0.0	0.952445	0.0
NA	12	76006082	76008778	MSTRG.11295.3	0.246736	0.100016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.186439	0.06767	0.950999	0.626504	0.18068	0.156187	0.0
NA	12	76006229	76008778	MSTRG.11295.4	0.0	0.077096	0.0	0.0	0.20262	0.0	0.438823	0.0	0.01639	0.100491	0.160933	0.263662	0.120548	0.0	0.355348	0.0
0.97597	12	77035723	77049982	MSTRG.11306.1	0.023499	0.012053	0.05151	0.027801	1.526266	0.021337	0.018516	0.027822	0.022137	0.059295	0.063005	0.204104	0.024301	0.092162	3.232529	0.0
NA	12	78292898	78295901	MSTRG.11327.6	0.0	0.005303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.361355	0.130227	0.0	0.076023	0.0	0.0
1.00000	12	78843855	78849060	MSTRG.11334.2	0.0	3.666795	0.0	0.0	0.120275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.480248	0.0
0.88489	12	78969322	78970173	MSTRG.11340.2	1.238268	0.173829	0.0	0.232153	2.842174	0.205738	0.731913	0.0	0.0	0.093366	0.706957	2.119892	0.187366	1.391914	1.661707	0.0
0.96523	12	79594456	79605598	MSTRG.11358.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.955687	0.0	0.0	0.0	1.418794	0.0
1.00000	12	80217677	80218225	MSTRG.11368.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.761333	0.0
1.00000	12	80587248	80597235	MSTRG.11382.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.720921	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	12	81012316	81016353	MSTRG.11397.1	0.0	0.0	0.0	0.0	1.773025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.794274	0.0
1.00000	12	81400979	81401511	MSTRG.11410.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.664724	0.0
1.00000	12	81467149	81487375	MSTRG.11412.1	0.0	0.0	0.0	0.0	0.107688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051599	3.205365	0.0
1.00000	12	82006736	82009130	MSTRG.11426.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.794852	7.446159	0.0	0.070163	0.0	0.0	0.662941	0.0
0.95052	12	82227349	82228444	MSTRG.11432.1	0.0	0.0	0.0	0.0	0.098479	0.0	0.0	0.0	0.049735	0.0	1.225533	0.0	0.0	0.0	1.315224	0.0
1.00000	12	82322887	82334738	MSTRG.11441.2	0.0	0.01467	0.0	0.421923	0.648804	0.154146	0.562634	0.507276	0.0	0.507141	1.317611	0.488423	0.068917	0.02307	0.383711	0.0
0.93648	12	82322904	82346613	MSTRG.11441.3	0.359654	0.159757	1.348901	0.157155	0.061335	0.853502	0.586205	0.848241	0.591076	0.570893	0.259536	0.607499	1.329988	0.357361	0.928014	0.070521
1.00000	12	82322926	82334738	MSTRG.11441.4	0.091121	0.050822	0.0	0.472928	0.0	0.0	0.520001	0.0	0.0	0.137053	2.208745	0.211186	0.050499	0.0	0.728958	0.638734
0.85876	12	82331014	82334738	MSTRG.11441.5	0.317208	0.244551	1.388376	0.618412	0.4579	0.722044	1.470713	0.859299	0.225323	0.348008	0.570013	1.499301	0.463508	0.398618	1.695728	0.37877
1.00000	12	82652762	82654528	MSTRG.11453.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.952587	0.0
NA	12	83052561	83053045	MSTRG.11461.1	0.0	0.0	0.0	0.0	0.398401	0.0	0.0	0.0	0.0	0.377302	0.645032	0.0	0.0	0.0	0.0	0.0
NA	12	83412985	83415178	MSTRG.11474.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.182604	0.0	0.0	0.0	0.0	0.0
0.98333	12	83728186	83734833	MSTRG.11479.1	0.0	0.0	0.0	0.0	0.041914	0.0	0.0	0.0	0.0	0.0	1.57593	0.0	0.0	0.0	1.120442	0.0
0.97925	12	83781532	83802477	MSTRG.11489.7	0.0	0.0	0.0	0.0	0.257764	0.0	0.0	0.0	0.0	0.0	1.660488	0.228651	0.0	0.0	1.170971	0.0
1.00000	12	84243572	84248012	MSTRG.11490.1	0.0	0.0	0.0	0.019096	0.053366	0.040682	0.0	0.0	3.401783	0.0	0.103751	0.055734	0.028684	0.027096	0.316185	0.0
0.98271	12	84437206	84437445	MSTRG.11492.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.739409	0.0	0.0	0.0	0.0	0.0	0.0	1.407797	0.0
NA	12	84525522	84529303	MSTRG.11498.2	0.045834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.91888	12	84535458	84545312	MSTRG.11499.1	0.037517	0.029598	0.543638	0.09331	1.281047	0.020001	0.465632	0.134238	0.205361	0.56303	0.108661	0.173124	0.065342	1.585242	1.789905	0.0
0.96480	12	84605913	84612382	MSTRG.11502.1	0.0	0.03112	0.0	0.0	0.041871	0.0	0.0	2.238984	0.0	0.0	0.0	0.0	0.0	0.0	1.530391	0.0
0.96446	12	84639005	84639659	MSTRG.11505.1	0.099199	0.0	0.148659	0.053491	1.918283	0.091806	0.409489	0.0	0.154886	0.72537	0.458811	0.477236	0.549515	0.235059	3.393331	0.0
NA	12	84655838	84663251	MSTRG.11506.1	0.000701	0.000172	0.0	0.019254	0.0	0.002422	0.026432	0.005095	0.000509	9.7e-05	0.165525	0.027476	0.004054	0.008117	0.02022	0.0
NA	12	84655990	84663251	MSTRG.11506.2	3.8e-05	0.000116	0.0	0.000543	0.0	0.00013	0.000485	1.2e-05	5.5e-05	5e-06	0.087397	0.000543	0.000133	0.000348	0.000495	0.0
NA	12	85200704	85211012	MSTRG.11508.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.415059	0.0	0.120455	0.025843	0.174526	0.01852	0.0	0.425002	0.0
0.97001	12	85172369	85172817	MSTRG.11509.1	0.46926	0.896443	0.0	0.231705	0.0	0.308912	0.289453	1.369392	1.151896	0.172651	0.290512	0.493809	0.45954	0.366391	0.665677	0.0
0.95101	12	85110438	85113860	MSTRG.11512.1	0.477495	0.123284	0.183335	0.215017	0.030499	0.098204	0.232197	2.918525	0.0	7.808375	0.23411	0.173644	0.587595	0.0	1.551386	0.0
0.75009	12	85137195	85139722	MSTRG.11513.1	3.325888	2.540888	1.868365	1.961395	0.65826	0.918991	0.481861	25.818781	0.88054	0.037734	8.536188	10.340558	9.637654	1.303743	5.714561	0.846776
NA	12	85137446	85138326	MSTRG.11513.2	0.25154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.648058	0.0	0.279195	0.0	0.0	0.0
NA	12	85250696	85252580	MSTRG.11516.11	0.332642	0.088884	0.0	0.257087	0.148345	0.029245	0.30683	0.00841	0.031342	0.005482	0.13118	0.194456	0.01441	0.114991	0.593369	0.0
0.72571	12	85233497	85234005	MSTRG.11517.1	0.717196	2.923997	1.085959	1.403836	0.436915	0.573757	2.748471	3.802605	2.005789	0.104013	1.913317	1.611775	0.404663	1.125533	2.855675	0.3231
1.00000	12	85605188	85608393	MSTRG.11527.1	0.0	0.0	0.0	0.0	0.0138	0.0	0.0	0.0	0.0	0.0	0.0	0.018696	0.0	0.0	3.955378	0.0
NA	12	85607366	85608045	MSTRG.11527.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018776	0.0
1.00000	12	85863826	85865883	MSTRG.11528.1	0.0	0.0	0.0	0.0	0.040087	0.0	0.0	0.0	0.0	0.163588	1.487716	0.53535	0.0	0.0	0.255129	0.0
1.00000	12	85999790	86001223	MSTRG.11530.1	0.0	0.0	0.0	0.0	0.124146	0.0	0.0	0.0	0.0	0.0	2.052407	0.043673	0.0	0.0	0.543172	0.0
0.97773	12	86069632	86071538	MSTRG.11532.1	0.0	0.0	0.0	0.0	0.054579	0.0	0.0	0.0	1.83846	0.0	1.225533	0.0	0.0	0.0	0.452449	0.0
0.94664	12	85289212	85289783	MSTRG.11536.1	0.06549	0.0	0.0	0.0	0.096322	0.0	0.220053	0.0	0.0	0.176301	1.781298	0.132138	0.0	0.14162	1.587389	0.0
0.99110	12	85375910	85377687	MSTRG.11539.1	0.036904	0.104006	0.0	2.457944	0.022918	0.179683	0.122585	0.782236	0.0	0.0	0.101509	0.418099	0.535258	0.03495	0.831716	1.127509
1.00000	12	85375922	85377687	MSTRG.11539.2	0.144557	0.0	0.0	0.491228	0.0	0.0	0.0	1.12898	0.0	0.0	0.0	0.0	0.048903	0.0	0.061171	0.0
