tau	chr	start	end	transcript_id	Testis	Duodenal	Muscle	Horn	Spleen	Rumen	Salivary-gland	Blood	Heart	Skin	Kidney	Jejunum	Ileum	Bone-marrow	Adipose	Brain
1.00000	12	48136131	48138571	MSTRG.10654.1	0.0	0.0	0.0	0.0	0.0	8.952572	0.0	0.0	0.0	0.0	0.0	0.669867	0.134643	0.0	0.0	0.0
1.00000	12	48150573	48156255	MSTRG.10654.2	0.0	0.40326	0.0	0.0	0.0	29.383909	0.0	0.0	0.0	0.068857	0.0	0.367696	0.058792	0.0	0.0	0.0
NA	12	48150573	48151396	MSTRG.10654.3	0.0	0.0	0.0	0.0	0.0	0.811341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.96511	12	48222097	48222272	MSTRG.10656.1	0.0	0.165751	0.0	0.338684	0.0	3.062968	0.0	0.0	0.0	8.48796	0.0	0.223208	0.0	0.0	0.0	0.0
0.99494	12	48491630	48491814	MSTRG.10663.1	0.306261	0.312745	0.0	1.055773	0.0	10.156054	0.024425	0.3499	0.0	0.113022	0.133428	1.12942	0.446971	0.0	0.199541	0.453649
1.00000	12	48491630	48491814	MSTRG.10663.2	0.0	0.0	0.0	0.0	0.0	2.438199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	12	48526231	48526419	MSTRG.10680.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.023169
0.99767	12	48598561	48599305	MSTRG.10681.1	0.0	0.0	0.0	0.0	0.0	0.487729	0.0	0.120266	0.0	0.0	0.0	7.502126	0.0	0.0	0.0	1.073051
0.93269	12	49087585	49087769	MSTRG.10682.1	0.0	0.0	0.0	0.0	0.0	6.263801	0.0	0.114463	1.963586	0.0	12.006114	0.187883	0.0	0.0	0.0	0.0
1.00000	12	49249834	49250131	MSTRG.10685.1	0.0	0.0	0.0	0.0	0.0	7.864021	0.0	0.0	0.0	0.0	0.0	0.171953	0.0	0.0	0.0	0.0
0.63090	1	46147521	46148554	MSTRG.1070.1	7.368274	2.327534	0.0	2.750445	0.0	10.362898	2.666183	2.875063	3.875921	3.447218	1.844207	1.12464	7.659648	21.874247	4.193289	7.860628
NA	12	50331430	50331579	MSTRG.10706.1	0.0	0.0	0.0	0.0	0.0	0.042665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.95210	12	50664746	50664759	MSTRG.10708.1	0.109147	0.712041	0.0	0.0	0.0	9.0428	0.056037	0.699681	0.0	0.415634	0.0	4.865993	0.0	0.0	0.713067	0.850191
0.95753	12	50809701	50812175	MSTRG.10738.1	0.008333	0.226564	0.0	0.068884	0.044366	3.616254	0.006611	0.007352	0.091859	0.07906	0.054926	7.521044	0.02208	0.0	0.070116	0.160698
1.00000	12	50809546	50812175	MSTRG.10738.2	0.0	0.195995	0.0	0.040372	0.0	1.477488	0.0	0.0	0.0	0.0	0.0	0.611565	0.0	0.0	0.031579	0.0
0.84472	12	50841211	50841518	MSTRG.10739.1	0.548011	0.42394	3.363456	0.0	0.263678	4.077136	0.133464	0.0	13.649341	0.0	1.012793	5.093308	0.0	0.0	0.074032	6.226832
0.60969	12	52131298	52131841	MSTRG.10743.1	1.837488	2.808571	0.0	2.04664	4.341834	17.972475	0.858851	4.205954	1.938836	2.62142	5.784884	5.594754	5.393963	4.340465	2.697057	19.528517
0.95735	12	52513869	52513976	MSTRG.10748.1	0.0	0.0	0.0	1.15594	0.0	1.438792	0.0	0.0	0.0	1.418513	0.0	0.425514	0.0	0.0	1.441551	6.776917
0.97759	12	52623311	52623728	MSTRG.10750.1	1.653182	0.0	0.0	0.0	0.0	4.461773	0.0	0.135797	0.0	0.0	0.0	0.0	0.0	0.284233	0.141804	0.160742
1.00000	12	52783646	52788886	MSTRG.10757.1	0.099091	0.0	0.0	0.045761	0.0	4.63884	0.00717	0.0	0.0	0.106608	0.0	0.075485	0.0	0.0	0.025281	0.0
1.00000	12	52783646	52788886	MSTRG.10757.2	0.0	0.0	0.0	0.179239	0.0	7.674117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	12	52801131	52802500	MSTRG.10757.3	0.158923	0.0	0.0	0.417251	0.0	14.072089	0.0	0.0	0.0	0.729703	0.0	0.043975	0.0	0.0	0.0	0.0
0.96914	12	52799870	52799894	MSTRG.10758.1	0.620435	0.0	0.0	0.174354	0.0	14.420323	0.0	0.089559	0.0	3.439168	0.0	0.0	0.0	0.0	0.0	0.0
0.83199	1	45970604	45971035	MSTRG.1076.15	1.057099	0.441808	0.0	0.167091	1.26029	2.790078	0.164523	0.871243	3.545062	0.0	0.663039	1.402608	1.229352	1.086116	0.402409	3.568408
NA	1	45741996	45744855	MSTRG.1077.1	0.0	0.0	0.0	0.311486	0.0	0.141607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NA	12	52332264	52334583	MSTRG.10793.1	0.0	0.0	0.0	0.0	0.0	0.652111	0.0	0.0	0.0	0.0	0.0	0.130263	0.0	0.0	0.0	0.0
0.95587	12	52454640	52454670	MSTRG.10794.1	0.056112	0.405635	0.0	0.0	0.0	47.052731	0.08342	0.771713	0.0	0.0	0.67796	12.801064	0.794671	0.0	0.1949	0.620626
0.97169	12	55100159	55100397	MSTRG.10802.1	0.0	0.0	0.0	0.0	0.0	1.556202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.833006
0.98030	12	55100159	55100397	MSTRG.10802.2	0.025917	0.0	0.0	0.0	0.0	1.809708	0.0	0.047216	0.173789	0.014009	0.0	0.013541	0.0	0.0	0.078945	7.443899
0.93946	12	54440729	54441361	MSTRG.10813.1	0.672636	0.387149	0.0	0.549851	0.392497	1.832027	0.0	0.312004	0.147481	0.05091	0.311403	0.451091	0.085548	0.546415	0.187399	1.732912
0.98534	12	54536413	54537609	MSTRG.10814.2	0.0	0.811588	0.0	0.0	0.0	1.12793	0.785061	0.392614	0.0	1.027128	1.952721	0.0	0.0	0.0	0.0	0.131455
NA	12	54570235	54570299	MSTRG.10814.3	0.371963	0.0	0.0	0.154282	0.0	0.0	0.0	0.060734	0.0	0.0	0.0	0.0	0.0	0.0	0.394043	0.258377
0.87202	12	54560088	54560207	MSTRG.10815.1	0.0	0.0	0.0	0.0	0.0	2.627014	0.0	0.0	0.0	4.773042	0.56081	0.0	4.21935	0.0	0.0	1.813118
0.86711	1	3102987	3103081	MSTRG.108.2	0.0	0.492111	0.0	0.0	0.0	2.676029	0.257205	0.136125	0.0	3.103684	0.66664	0.832135	0.0	2.261725	1.475836	1.070372
0.83871	12	55533714	55533827	MSTRG.10821.4	1.511894	2.22543	0.0	0.803729	0.863292	1.233653	0.785229	0.385202	0.782148	1.365413	0.0	1.003617	3.527137	0.659398	1.781638	2.082837
0.44599	1	46002284	46002498	MSTRG.1083.1	7.645259	18.258698	0.0	6.474224	24.729734	50.102333	1.555823	9.462347	8.648708	5.361598	19.25691	14.524035	9.843984	9.616961	11.609064	28.512213
0.22444	1	46059373	46059891	MSTRG.1085.1	11.610122	8.067721	3.076514	4.742133	4.921511	13.654897	5.757586	8.093868	4.612655	12.753681	11.910243	9.574397	14.276206	10.338203	11.888423	7.665668
0.97843	12	58535365	58535933	MSTRG.10920.1	1.851186	0.0	0.0	0.0	0.0	0.960423	0.0	0.0	0.0	0.0	0.0	0.082731	0.0	0.0	0.0	6.709083
0.99803	12	58541111	58541266	MSTRG.10920.2	1.049689	0.0	0.0	0.0	0.0	0.985086	0.0	0.0	0.0	0.0	0.0	0.493173	0.0	0.0	0.0	5.176651
1.00000	12	58618834	58619100	MSTRG.10923.2	0.0	0.0	0.0	0.0	0.0	0.457708	0.0	0.0	0.0	0.0	0.0	0.0	2.501559	0.0	0.0	0.0
0.96383	1	46632779	46632878	MSTRG.1095.1	0.0	0.0	0.0	0.0	0.0	1.777191	0.0	0.0	0.0	4.65473	0.067835	1.296055	0.0	0.0	0.0	0.0
0.99284	12	62291261	62292557	MSTRG.11021.1	0.17496	0.568412	0.312814	0.290038	1.030505	0.656939	0.064713	0.0	1.299016	0.0	0.245013	0.182962	0.0	0.152396	0.0	15.115059
1.00000	12	62160353	62160402	MSTRG.11021.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.336354
NA	12	62291261	62292557	MSTRG.11021.3	0.0	0.0	0.0	0.0	0.899976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.165723
0.99569	12	62291261	62292557	MSTRG.11021.4	0.0	0.0	0.0	0.0	0.0	3.742173	0.0	0.0	0.064465	0.0	0.0	0.0	0.0	0.0	0.0	1.089167
1.00000	12	62340227	62340592	MSTRG.11022.7	0.0	0.028092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.420063
0.77582	12	62294907	62295373	MSTRG.11023.1	4.048871	3.399068	0.0	0.175121	1.31213	2.715272	0.0	0.0	4.387167	0.0	5.452367	0.281282	0.334297	0.686359	0.0	8.179398
1.00000	12	62298302	62298451	MSTRG.11023.2	0.000996	1.928633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126	0.0	0.0	0.0	0.0	0.0
0.98178	12	62978579	62978722	MSTRG.11031.1	0.0	0.0	0.0	0.0	0.0	6.669712	0.0	0.0	0.0	0.0	0.0	1.679881	0.0	0.0	0.0	0.0
0.97942	12	65401245	65401360	MSTRG.11089.1	0.150927	0.0	2.030926	0.137826	0.0	0.51974	0.015769	0.135366	0.199173	0.0	0.990099	0.133887	0.418869	0.0	9.92884	0.159651
1.00000	12	65484704	65486961	MSTRG.11092.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.109776	0.0	0.0	0.0	0.0	0.0
0.95251	12	65535138	65535243	MSTRG.11093.1	0.0	0.0	0.0	0.0	0.0	3.678418	0.0	0.0	0.0	6.2243	0.0	0.0	0.0	0.0	0.0	0.0
0.93882	12	65689837	65689873	MSTRG.11097.1	1.28032	0.0	0.0	0.0	0.98371	5.619822	0.0	0.000151	0.0	0.0	0.0	8.587859	0.716386	0.0	0.0	0.280847
0.95049	12	67338166	67339894	MSTRG.11105.7	11.455743	0.0	0.0	0.121472	0.0	1.076814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.152881	29.457499
0.99638	12	67338166	67339894	MSTRG.11105.8	11.468177	0.0	0.0	0.0	0.0	1.141503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.99558	12	67011217	67011358	MSTRG.11107.1	0.038781	0.477372	0.0	0.0	0.0	1.083223	0.0	0.147898	0.0	0.0	0.0	3.336475	0.0	0.0	0.124601	0.327784
0.98376	12	68711492	68711650	MSTRG.11118.1	0.169136	16.589642	0.0	0.0	0.0	1.981945	0.0	0.0	0.0	0.0	0.0	0.522256	0.372456	0.0	0.291192	0.302226
0.89980	12	69059711	69059776	MSTRG.11123.1	0.544837	0.0	0.0	0.329711	0.0	2.478309	0.0	3.110431	0.0	5.308289	11.815095	0.0	0.680679	0.0	0.0	0.0
NA	12	69090031	69090058	MSTRG.11125.1	0.24737	0.131762	0.0	0.0	0.0	0.473112	0.0	0.001832	0.0	0.061213	0.119199	0.145323	0.119297	0.0	0.094644	0.066085
NA	12	69076385	69076810	MSTRG.11125.2	0.032269	0.0	0.0	0.0	0.0	0.248259	0.0	0.001142	0.0	0.0	0.0	0.0	0.024185	0.0	0.0	0.453492
0.88311	12	69175671	69176403	MSTRG.11131.1	1.487567	2.04698	0.0	1.274342	0.315903	2.568766	0.418025	1.208972	0.187128	1.589903	0.37729	0.542274	1.208651	0.0	0.718678	6.002421
1.00000	12	69203819	69205509	MSTRG.11137.5	0.0	0.0	0.0	0.0	0.0	17.398878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	12	69203875	69206890	MSTRG.11137.6	0.0	0.0	0.0	0.0	0.0	8.899661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NA	12	69206520	69207145	MSTRG.11138.2	0.0	0.0	0.0	0.0	0.0	0.708212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020062
0.99706	12	69205474	69207145	MSTRG.11138.4	0.0	0.0	0.0	1.029385	0.0	1.926447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.912417
NA	12	69206520	69207145	MSTRG.11138.7	0.0	0.0	0.0	0.0	0.0	0.294223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NA	12	69206520	69207145	MSTRG.11138.8	0.0	0.0	0.0	0.0	0.0	0.216215	0.0	0.0	0.0	0.009606	0.0	0.0	0.0	0.0	0.0	0.610253
0.99848	12	69778211	69778425	MSTRG.11146.1	0.0	0.0	0.0	0.0	1.048479	7.969533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	12	69778332	69778425	MSTRG.11147.1	0.0	0.0	0.0	0.0	0.0	6.586637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	12	70297284	70297925	MSTRG.11158.1	0.134918	0.252029	0.0	0.0	0.0	6.3216	0.026635	0.0	0.0	0.0	0.101148	0.090251	0.0	0.0	0.0	0.695028
1.00000	12	71051827	71051952	MSTRG.11171.1	0.0	0.0	0.0	0.0	0.0	0.508786	0.0	0.0	0.0	2.386941	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	12	71742759	71743078	MSTRG.11182.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.757766	0.0	1.207358	0.0	0.08647	0.0	0.0	0.0	0.0
0.91317	12	71669209	71669235	MSTRG.11187.1	0.0	1.735925	0.0	0.0	0.0	0.610453	0.0	0.0	0.0	4.020112	3.190156	0.56981	1.105615	0.0	0.0	0.557273
0.90807	12	71703242	71703282	MSTRG.11188.1	0.202083	1.368213	0.451582	0.0	0.957243	1.685298	0.041244	2.115941	0.254191	1.121157	0.468169	12.91876	4.906683	0.118287	1.26924	0.322757
0.95596	12	71706815	71706916	MSTRG.11189.1	0.0	0.0	0.0	0.0	0.0	6.147817	0.0	2.038235	0.0	1.628457	0.0	0.048403	0.0	0.0	0.0	0.0
0.95759	12	71737795	71738036	MSTRG.11190.3	0.473913	0.0	0.674327	0.529705	1.327685	1.216895	0.0	0.761159	0.0	0.269627	0.324716	1.939458	6.021039	0.0	0.477045	0.1654
0.93320	12	72300429	72300573	MSTRG.11197.1	0.0	9.390391	0.0	0.0	0.0	3.689202	0.0	1.912363	0.903624	0.0	0.953001	0.0	1.337113	0.0	0.0	0.0
1.00000	12	73382100	73382334	MSTRG.11202.1	0.0	0.0	0.0	0.0	0.0	6.9969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.99387	12	74277854	74282082	MSTRG.11230.1	8.051089	0.0	0.0	0.0	0.0	1.211366	0.0	0.0	0.0	0.0	0.0	0.145692	0.0	0.0	0.0	0.127335
NA	12	72364578	72365301	MSTRG.11235.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.138182	0.0	0.0	0.0
0.96566	12	72499374	72499396	MSTRG.11237.1	0.18779	0.0	0.0	0.178244	12.043772	3.489734	0.0	1.03243	0.0	0.0	0.0	0.0	0.536421	0.0	0.0	0.0
1.00000	12	72625841	72626367	MSTRG.11240.1	0.0	0.358041	0.0	0.0	0.0	0.019801	0.0	0.0	0.0	0.0	0.0	26.506031	0.0	0.0	0.0	0.0
NA	12	73162533	73165259	MSTRG.11244.2	0.0	0.0	0.0	0.0	0.0	0.433224	0.0	4e-06	4e-06	0.010655	0.003142	1.5e-05	8.8e-05	0.0	0.0	7.4e-05
NA	12	74673604	74675992	MSTRG.11253.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.309748	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	12	75029853	75029877	MSTRG.11262.1	0.813222	0.0	0.0	0.783457	0.0	0.594404	0.0	0.0	0.14127	0.0	0.0	0.721711	0.0	0.0	0.302229	14.984996
0.96086	12	75025502	75025541	MSTRG.11262.2	0.984583	0.176012	0.208755	0.0	0.221568	2.863359	0.372152	0.345096	0.171779	0.314354	0.339723	0.848238	0.616016	0.554291	0.185186	6.001609
0.78718	12	75060601	75061259	MSTRG.11264.1	1.488875	1.483086	0.0	0.611123	1.97052	3.80271	0.218963	1.267229	0.372975	0.542928	1.094041	2.788522	1.077712	1.958985	0.953987	4.649354
0.58348	12	75052370	75052394	MSTRG.11264.2	4.648495	3.131657	0.491353	3.175112	5.41446	18.163778	1.116394	11.104914	1.971441	2.195415	2.612708	4.979975	2.0439	7.863537	3.505794	7.483973
0.89939	12	75319599	75319942	MSTRG.11269.1	0.0	0.326064	0.0	0.0	0.0	5.647016	0.0	8.740781	0.0	2.338288	0.230409	1.99661	0.0	0.0	0.100355	0.0
0.88061	12	76206403	76206465	MSTRG.11274.1	0.305912	1.012676	0.0	0.0	2.44526	4.304196	0.080699	0.3968	0.0	0.237718	0.213708	7.169778	0.251617	0.0	0.700377	3.19489
0.56019	12	76248293	76248739	MSTRG.11275.1	4.854929	5.189412	2.438658	0.836731	2.670151	4.575026	2.593224	3.924079	0.980533	1.769087	2.366276	0.85799	2.272101	1.524689	0.689745	5.816069
1.00000	12	76305053	76305129	MSTRG.11277.1	0.0	0.0	0.0	0.0	0.0	12.610649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.70256	12	76341779	76342216	MSTRG.11282.1	4.904341	2.02763	0.0	0.607577	3.733255	5.29583	0.441271	1.161782	0.831198	0.796288	1.445398	1.540814	2.304404	1.190322	1.465483	4.397648
0.59867	12	76713552	76713669	MSTRG.11286.1	17.615746	2.636632	1.264236	1.084218	2.917225	10.243497	1.822275	1.416704	3.680182	1.714739	5.751815	8.967471	0.865872	10.389276	4.066264	8.252234
0.96238	12	75676832	75680986	MSTRG.11291.1	0.113973	1.02225	0.0	0.066919	0.0	3.800656	0.066528	0.237211	0.061881	0.28587	0.091275	11.68929	1.030888	0.140718	0.066918	0.093605
1.00000	12	75689093	75689216	MSTRG.11292.1	0.0	0.0	0.0	0.0	0.0	0.251537	0.0	0.0	0.0	2.821177	0.57579	0.0	0.840662	0.0	0.0	0.0
0.90407	12	75732228	75732540	MSTRG.11293.1	0.0	0.0	0.0	0.0	0.0	1.919534	0.0	4.436327	0.0	1.164299	0.0	2.890491	1.058734	0.0	0.451434	1.247358
0.95604	12	75990290	75990952	MSTRG.11294.1	0.053051	0.263164	0.0	0.0	0.0	8.587062	0.023214	0.232569	0.0	0.033251	0.068022	4.128733	0.726314	0.0	0.03126	0.191165
0.97508	12	76008205	76008778	MSTRG.11295.2	0.0	0.0	0.0	0.0	0.0	4.244378	0.256517	0.0	0.0	0.0	0.0	0.0	0.834175	0.0	1.71671	0.0
0.94144	12	76008205	76008778	MSTRG.11295.3	3.324691	0.646497	0.0	0.0	0.0	0.608612	0.25657	0.534911	0.0	0.0	1.08056	0.0	0.0	0.0	2.658705	0.23875
0.98511	12	76008205	76008778	MSTRG.11295.4	0.918254	0.0	0.0	0.0	0.0	1.117732	0.198572	0.277058	0.0	0.059439	0.0	0.325449	1.645776	0.0	0.487649	0.709101
0.94952	12	77046741	77049982	MSTRG.11306.1	0.71083	0.349531	0.0	0.086095	0.143407	9.075259	0.03092	0.163479	0.095158	0.080281	0.113011	5.312232	0.074204	0.115696	0.103125	0.304224
1.00000	12	78295491	78295901	MSTRG.11327.6	0.455274	0.288322	0.0	0.0	0.0	0.0	0.013604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.243237
0.99554	12	78847764	78849060	MSTRG.11334.2	0.0	0.0	0.0	0.0	0.0	1.162192	9.44064	0.0	0.0	0.0	0.0	0.418621	0.0	0.0	0.0	0.0
0.72397	12	78969946	78970173	MSTRG.11340.2	7.382927	4.980468	0.0	0.740265	0.0	6.515915	0.447723	0.257414	0.765773	0.0	5.869656	9.8923	2.744989	0.0	0.757946	3.422798
0.95681	12	79605417	79605598	MSTRG.11358.1	0.0	0.0	0.0	0.0	0.0	4.023769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.574691
1.00000	12	80218010	80218225	MSTRG.11368.1	0.0	0.0	0.0	0.0	0.0	11.858045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	12	80597128	80597235	MSTRG.11382.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.299067	0.0	0.0	0.0	0.0	0.0	0.0
0.97298	12	81016210	81016353	MSTRG.11397.1	0.0	0.0	0.0	0.0	0.0	1.978131	0.0	0.0	0.0	0.0	0.0	5.381114	0.0	0.0	0.0	0.0
1.00000	12	81401073	81401511	MSTRG.11410.1	0.0	0.0	0.0	0.0	0.0	4.0286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	12	81487077	81487375	MSTRG.11412.1	0.0	0.184628	0.0	0.0	0.0	7.982923	0.0	0.0	0.0	0.0	0.0	0.374813	0.0	0.0	0.0	0.0
0.96767	12	82008823	82009130	MSTRG.11426.1	0.233931	0.0	0.0	0.0	0.0	1.604306	0.0	21.36377	0.0	2.751874	0.0	0.0	0.0	0.0	0.0	0.0
0.95410	12	82228349	82228444	MSTRG.11432.1	0.0	0.0	0.0	0.0	0.0	3.182817	0.0	0.0	0.0	0.18037	0.0	0.298882	0.0	0.0	0.0	5.373336
0.81532	12	82334255	82334738	MSTRG.11441.2	1.707528	0.082547	0.0	0.554635	0.0	1.707883	0.037786	1.455037	1.44417	0.0	0.0	2.258189	2.254745	2.109478	0.293339	4.533217
0.69507	12	82345348	82346613	MSTRG.11441.3	2.025464	1.355321	0.229476	3.2007	3.755421	2.941035	0.409821	1.573968	0.518388	1.80284	1.704836	0.18615	2.19852	2.654844	5.644086	0.915681
0.90464	12	82334255	82334738	MSTRG.11441.4	0.738307	0.0	2.078439	0.0	0.0	2.790281	0.130372	0.393219	1.559984	0.0	0.431934	0.0	2.010601	0.0	0.204281	7.599149
0.60016	12	82334255	82334738	MSTRG.11441.5	4.998819	1.426313	1.232515	2.913433	3.865321	4.10363	0.629879	1.066667	2.005705	0.817162	1.52552	1.593739	5.893857	3.573346	1.966994	2.811258
1.00000	12	82654224	82654528	MSTRG.11453.1	0.0	0.0	0.0	0.0	0.0	4.725225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.98282	12	83052678	83053045	MSTRG.11461.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.082518	0.0	0.0	0.0	1.209145	0.0	0.0	0.0	2.842134
NA	12	83414188	83415178	MSTRG.11474.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.800627
0.96723	12	83734561	83734833	MSTRG.11479.1	0.0	0.0	0.0	0.0	0.0	2.711448	0.0	0.0	0.0	0.0	0.0	0.127208	0.0	0.0	0.0	7.609451
0.95906	12	83802319	83802477	MSTRG.11489.7	0.799363	0.0	0.0	0.0	0.0	2.916289	0.0	0.0	0.0	0.0	0.0	0.41402	0.0	0.0	0.0	5.712883
1.00000	12	84247543	84248012	MSTRG.11490.1	0.194103	0.096952	0.0	0.164152	0.0	0.787455	0.0	0.0	0.065363	12.336984	0.0	0.185744	0.0	0.0	0.12209	0.522791
0.96248	12	84437376	84437445	MSTRG.11492.1	0.0	0.0	0.0	0.0	0.0	3.992583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.703693	0.0	0.0
NA	12	84528571	84529303	MSTRG.11498.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.220425	0.0	0.0	0.0	0.0	0.0
0.83512	12	84544829	84545312	MSTRG.11499.1	0.605242	6.012157	0.0	0.080704	1.513522	4.457738	0.076234	1.725722	0.319383	0.744767	0.177839	3.887967	1.866012	0.558222	0.27812	0.524673
0.95517	12	84612237	84612382	MSTRG.11502.1	0.0	0.0	0.0	0.0	0.0	3.703519	0.080153	0.0	0.0	0.0	0.0	0.127079	0.0	7.007626	0.0	0.0
0.83348	12	84639516	84639659	MSTRG.11505.1	1.662066	0.891481	0.0	0.330326	0.413875	8.211797	0.0	2.223306	0.183089	0.561714	0.470224	6.676661	1.583303	0.0	2.22294	2.215391
NA	12	84656625	84663251	MSTRG.11506.1	0.09569	0.029044	0.0	0.008716	0.0	0.078791	0.000442	0.000278	0.06351	0.001846	0.003323	0.0	0.09913	0.015933	0.0164	0.725741
NA	12	84656625	84663251	MSTRG.11506.2	0.001891	0.00132	0.0	0.000469	0.0	0.001817	0.000298	1.5e-05	0.001791	0.000199	0.000178	0.0	0.00182	3.8e-05	0.000564	0.383192
0.97264	12	85210971	85211012	MSTRG.11508.5	0.607822	0.0	0.0	0.0	0.0	1.891669	0.0	0.369204	0.0	0.0	0.0	0.0	0.0	1.299063	0.078829	0.124782
0.76580	12	85172708	85172817	MSTRG.11509.1	1.719783	1.38957	0.0	1.246453	0.0	2.738343	2.308923	0.495352	0.764295	3.659179	2.055089	0.0	1.159976	5.694541	1.955986	1.40275
0.87910	12	85113557	85113860	MSTRG.11512.1	0.578947	0.0	0.0	0.39625	0.510415	3.754326	0.316259	21.527916	0.735964	0.0	2.091151	0.092563	0.930527	12.13653	2.376981	1.154613
0.59023	12	85139697	85139722	MSTRG.11513.1	36.150585	4.664981	2.697905	3.708107	5.201641	25.465769	6.544435	0.104032	6.469792	2.68573	15.994903	2.291101	1.89012	107.366013	41.021748	42.0998
0.98483	12	85137702	85138326	MSTRG.11513.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1016	0.0	0.0	0.0	1.188365	3.265483
0.95461	12	85251129	85252580	MSTRG.11516.11	0.679818	0.436113	0.0	0.118003	0.0	2.644226	0.228935	0.015114	0.879964	0.113664	1.576795	0.516322	1.229616	0.026297	0.061151	0.64697
0.48843	12	85233885	85234005	MSTRG.11517.1	5.634763	4.027318	1.051367	2.064434	3.023376	12.297158	7.500877	0.286766	4.805084	6.117848	3.449149	0.701773	10.307948	11.890881	1.722409	9.640968
1.00000	12	85608175	85608393	MSTRG.11527.1	0.065114	0.0	0.0	0.0	0.0	9.57194	0.0	0.0	0.0	0.0	0.0	0.041883	0.0	0.0	0.0	0.0
NA	12	85607760	85608045	MSTRG.11527.2	0.0	0.0	0.0	0.0	0.0	0.05325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.97441	12	85865457	85865883	MSTRG.11528.1	1.871583	0.0	0.0	0.0	0.0	0.617406	0.0	0.451017	0.0	0.0	0.0	0.121665	0.0	0.0	0.0	5.118461
0.98969	12	86000939	86001223	MSTRG.11530.1	0.145609	0.0	0.0	0.0	0.0	1.352763	0.0	0.0	0.0	0.0	0.0	0.432097	0.0	0.0	0.0	7.061272
0.92534	12	86071446	86071538	MSTRG.11532.1	0.0	0.0	0.0	0.0	0.0	1.283167	0.0	0.0	0.0	5.607479	0.0	0.165648	0.0	0.0	0.0	5.373336
0.95542	12	85289769	85289783	MSTRG.11536.1	0.440561	0.537104	0.0	0.0	0.0	3.953374	0.0	0.486066	0.0	0.0	0.310436	0.292337	0.850844	0.0	0.0	7.810081
0.85857	12	85376817	85377687	MSTRG.11539.1	1.456109	0.125056	3.668909	0.725016	0.0	2.071378	0.266805	0.0	7.971882	0.0	0.174933	0.069556	0.459745	3.252885	2.271481	0.491464
