chr	start	end	transcript_id	Intestine	Testis	Abomasal	Submandibular-gland	Adipose	Retina	Skin	Liver	Ileum	Heart	Horn	Esophagus	Bone	Adrenal-gland	Lung	Muscle	Colon	Jejunum	Uterus	Kindey	Brain	Mammary-gland	Spleen	Rumen
17	15189808	15190062	MSTRG.10168.2	0.0	16.686569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.203829	0.0	0.0	0.0	0.0	0.122928	0.0	0.0	0.0	0.0	0.0
17	15739042	15739070	MSTRG.10169.1	0.0	4.698044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	106057970	106058096	MSTRG.1017.1	2.210871	2.211872	0.0	0.222363	8.841146	1.705445	0.0	14.882143	6.856567	23.895206	2.956339	0.0	0.0	4.887482	1.343005	0.0	3.968882	3.220031	0.0	5.413002	5.035654	1.971565	0.0	6.97494
17	15408906	15409474	MSTRG.10171.1	0.182498	7.665668	0.0	0.0	0.0	1.521171	0.0	0.0	0.0	0.0	0.696156	0.0	0.0	0.0	2.582383	0.0	0.0	0.344609	3.240973	0.0	1.405497	0.0	0.0	0.0
17	15499700	15499920	MSTRG.10172.1	0.0	0.0	0.0	0.06086	0.0	9.172316	0.0	0.0	0.0	0.062064	0.577761	0.0	0.0	0.044675	0.02723	0.0	0.086885	0.06029	0.651643	0.0	1.050867	0.0	0.0	0.0
17	15670172	15670241	MSTRG.10173.1	0.0	7.000261	0.0	1.656064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.311426	0.0	1.11688	0.417995	0.393731	7.132487	0.0	0.0	0.137586	0.0	0.0
17	15708640	15709121	MSTRG.10174.1	0.0	8.834592	0.0	0.803975	0.0	0.0	0.0	0.0	0.0	0.0	0.460535	0.0	1.460431	0.0	0.0	0.0	0.270886	0.22459	0.0	0.0	0.0	0.0	0.0	0.0
17	16125108	16125518	MSTRG.10177.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.060799	0.0	0.0	0.197802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.356465
17	16136897	16136969	MSTRG.10179.1	0.0	0.0	2.044488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	16225923	16226385	MSTRG.10180.1	0.0	6.866466	0.0	0.0	0.0	2.315467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	16388251	16388829	MSTRG.10181.1	0.0	4.404418	0.0	0.203512	0.0	12.655215	0.0	0.0	0.0	0.0	0.530573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.194319	0.0	0.0	0.0
17	16388376	16388829	MSTRG.10181.2	0.0	5.677021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	15794967	15795201	MSTRG.10184.1	1.089991	7.37691	0.3725	0.792136	0.0	1.331266	0.0	0.0	27.815983	0.050417	1.300933	3.727263	0.842736	5.676283	2.891291	0.0	0.602948	0.984283	0.330307	4.510818	8.973477	0.824299	1.608456	1.232094
17	15841492	15841809	MSTRG.10184.2	0.0	5.607851	0.02979	0.395951	0.17222	3.297148	0.0	0.050795	0.105528	0.082211	0.181421	0.0	0.116768	0.447954	0.0	0.0	0.087907	0.057041	1.997089	0.0	1.42167	0.661525	0.087071	0.310257
17	15856471	15859409	MSTRG.10184.3	5.501902	4.815049	2.648441	1.425754	3.191198	8.06305	0.0	3.702761	6.170875	6.595667	1.205516	3.022061	1.903271	0.433327	0.305739	2.453853	0.689602	1.15905	6.131946	2.439862	5.303083	1.123311	1.148972	1.838885
17	15889095	15889188	MSTRG.10184.4	1.520352	1.867246	4.338096	1.234008	7.822348	14.174977	0.0	1.738568	3.725335	2.620773	3.465666	1.081947	1.134834	6.292017	2.594894	0.0	8.236812	5.515497	2.127117	1.106929	6.343512	0.585878	1.025117	2.483381
17	15856471	15859409	MSTRG.10184.6	2.621445	2.531053	4.006999	4.115329	5.191877	11.022936	0.0	2.048232	6.924902	3.549542	3.63308	2.92909	2.464219	2.087994	2.018912	2.395787	5.358649	5.377258	6.386541	1.98802	4.700908	4.547596	3.185959	3.560683
17	15793377	15793479	MSTRG.10187.1	0.0	0.0	0.196543	0.0	0.104442	0.0	0.0	0.0	0.0	0.0	0.779597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017259	0.0	0.0	0.0	0.575741
17	15800785	15800819	MSTRG.10188.1	0.113502	0.550113	0.0	0.014596	0.0	0.049691	0.0	0.0	0.017366	0.043793	0.027332	0.0	0.0	1.080205	0.070109	0.0	0.190463	1.151361	0.0	1.516858	0.098176	0.007808	0.0	0.068477
17	15799315	15800620	MSTRG.10188.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.133554
17	15818502	15818531	MSTRG.10189.1	0.001257	0.0	0.0	0.0	0.56588	0.02187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000582	0.0	0.0	0.013245	0.0	0.0	0.0	0.0	0.001539	0.0	0.270087
1	106145397	106149804	MSTRG.1019.1	0.070491	0.0	0.0	2.054646	0.0	13.056122	0.0	0.124848	0.0	0.351229	0.398533	0.189836	0.032298	0.0	0.0	0.886775	0.127842	0.068216	0.285345	0.0	0.143911	0.889598	0.0	0.152194
17	16732775	16732924	MSTRG.10195.1	0.783865	1.589734	2.08645	0.644186	4.750741	10.559679	0.0	0.164436	0.833534	1.669075	4.090136	1.149523	1.611834	16.525106	2.105547	2.546449	3.080011	2.273319	5.304262	1.366203	3.32436	0.814847	0.132318	1.54024
1	106214711	106232144	MSTRG.1020.1	0.134814	0.018743	0.007876	1.628639	0.0	16.628008	1.694974	0.188779	0.0	0.473843	0.326649	1.204092	0.01471	0.0	0.001888	0.526995	0.110207	0.092783	0.2832	0.0	1.324345	0.752792	0.032534	0.069297
17	16909052	16910726	MSTRG.10201.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029452	0.0	0.0331	0.031208	0.0	0.0
17	16909778	16910726	MSTRG.10201.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	17017568	17017752	MSTRG.10205.1	0.286414	5.045825	0.0	1.177801	3.127737	2.989946	0.0	0.0	0.0	0.190179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.61868	2.630271	0.0	0.883026	0.0	0.0	0.0
17	17017202	17017752	MSTRG.10205.2	0.0	9.240021	0.601157	0.195267	1.743597	0.0	0.0	0.0	0.0	2.901327	2.227525	0.0	1.005803	5.121747	0.49563	2.570248	1.738909	1.083011	3.654322	0.497931	1.144363	0.909422	0.0	0.890563
17	17017568	17017752	MSTRG.10205.3	0.0	0.246402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	7018199	7018302	MSTRG.102.1	0.0	7.305713	0.0	0.0	0.0	0.0	0.0	5.907694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	17896560	17897126	MSTRG.10210.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.121531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	106273253	106275164	MSTRG.1021.1	0.0	0.104146	0.094338	0.043471	0.0	1.525387	0.0	0.0	0.348956	0.008845	0.0	0.0	0.0	0.0	0.0	0.0	0.086311	0.353987	0.0	0.0	0.89153	0.052654	0.0	0.126494
17	17463713	17467018	MSTRG.10213.8	0.0	0.255263	0.0	0.724685	0.0	0.071927	0.0	0.0	0.009911	0.0	2.978576	0.0	0.0	0.0	0.006962	0.0	2.372591	0.086772	0.0	0.0	2.786133	0.0	0.0	3.513155
17	17485008	17485346	MSTRG.10215.1	0.0	9.20164	0.0	0.622769	0.0	1.400825	0.0	0.0	0.0	0.0	0.491722	0.0	0.105562	0.249	0.0	0.0	0.0	0.0	2.318268	0.0	0.0	0.649804	0.0	0.666407
17	17482986	17483267	MSTRG.10215.2	0.0	8.603298	0.247813	2.389096	1.357498	4.88866	0.0	0.0	0.0	0.0	1.591808	0.0	0.406308	0.0	0.0	0.0	0.0	0.240596	4.277364	0.0	0.0	1.615256	0.0	0.966656
17	17663594	17663908	MSTRG.10219.1	1.169035	0.0	0.0	0.734509	0.0	0.0	0.0	0.0	0.0	7.110074	1.965845	0.0	0.673318	0.0	0.0	0.941318	0.0	0.0	0.0	0.0	1.678567	1.020246	0.0	1.190584
17	17728172	17728638	MSTRG.10220.26	0.212002	4.376035	0.037253	0.0	0.0	0.138028	0.0	0.0	0.0	0.051314	5.954175	0.0	0.229024	2.841853	2.949047	0.0	0.046594	0.030617	0.0686	0.0	0.133506	0.031712	0.056817	0.298351
17	17719091	17719329	MSTRG.10221.1	0.839782	1.247756	0.0	0.585515	0.0	1.664926	0.0	0.0	0.507539	0.0	4.861948	1.728613	0.0	0.0	0.0	0.0	1.421443	0.346034	1.838903	0.0	0.0	1.64369	0.0	0.428573
17	17719091	17719329	MSTRG.10221.2	0.0	2.78855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000298	0.0	0.0	0.0	0.002782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	18060537	18060674	MSTRG.10232.1	1.971619	3.539989	1.01887	6.310637	1.98955	11.545299	0.0	0.55957	0.0	1.802948	6.759898	1.269395	3.77176	6.431739	1.371882	2.319675	3.28538	1.459527	6.980917	1.188446	20.200115	8.238877	1.164266	4.121413
17	18073993	18074530	MSTRG.10233.1	0.0	0.130063	0.08501	0.237906	1.721867	0.583564	0.0	0.0	0.068443	0.025746	0.534556	0.0	0.0	0.590695	0.290884	0.0	0.0	0.555448	0.070699	0.006563	0.093493	0.0	0.079001	0.093253
17	18073993	18075098	MSTRG.10233.10	0.0	0.644822	0.0	0.032177	0.0	0.0	0.0	0.018684	0.0	0.0	0.0	0.0	0.0	0.0	0.027703	0.0	0.018126	0.022135	0.0	0.016314	0.080395	0.0	0.0	0.114446
17	18074913	18075098	MSTRG.10233.11	0.0	0.0	0.0	0.0	0.0	0.021854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.072368	0.083017	0.0	0.0	0.092965	0.0	0.0	0.050055
17	18076664	18077195	MSTRG.10233.2	0.19929	0.919208	0.925474	0.11623	2.515826	2.086967	0.0	2.339409	0.612006	0.495645	1.490569	0.471108	0.595128	1.353232	1.302056	0.0	0.504601	0.771391	0.657714	0.086454	4.305731	0.768361	0.014826	0.397258
17	18076664	18077195	MSTRG.10233.3	0.027278	1.535719	0.0	0.0713	0.0	0.0	0.0	0.085123	0.0	0.0	0.718167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.235165	0.181411	0.567346	0.139456	0.490634
17	18073993	18075098	MSTRG.10233.4	0.0	0.363247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.060925	0.0	0.0	0.0
17	18076664	18077195	MSTRG.10233.6	0.424694	2.583291	0.0	0.917217	0.030524	0.044791	0.0	0.0	0.000567	6e-06	0.403372	0.0	0.0	0.78975	0.021336	0.0	0.777868	0.810266	0.045071	0.0	0.207917	0.01197	0.545488	0.254798
17	18079785	18079840	MSTRG.10233.7	0.023108	0.705509	0.017809	0.103409	0.0	0.140965	0.0	0.0	0.0	0.0	0.081438	0.0	0.0	0.0	0.061327	0.0	0.002975	0.0	0.192444	0.0	0.237583	0.055025	0.0	0.024948
17	18074913	18075098	MSTRG.10233.8	0.0	1.527083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049288	0.0	0.0	0.0	0.0	0.0	0.0	0.078652
17	18073993	18075098	MSTRG.10233.9	0.0	1.195817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.306431
17	18205778	18206184	MSTRG.10234.1	0.0	7.324856	0.0	1.354111	0.0	0.940613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.270235	0.0	2.494079	0.0	0.0	0.394947	0.0	0.726585
17	18212203	18213314	MSTRG.10234.2	0.119894	5.938593	0.0	2.725457	0.0	4.941243	0.0	0.0	0.0	0.382356	0.53987	0.0	0.47774	0.0	0.0	0.0	0.137365	0.0	5.865995	0.0	0.0	1.968654	0.099741	0.862262
17	18499785	18499987	MSTRG.10236.1	2.167962	24.061913	0.53523	2.103294	6.778358	9.205355	0.0	0.962206	1.158782	5.669949	3.413485	1.792606	6.651708	3.787328	1.211386	1.987188	3.015355	2.465668	5.544154	0.0	3.707582	2.993399	1.735783	2.696075
17	18545741	18545890	MSTRG.10240.1	0.864039	8.897765	2.444977	1.85867	0.818577	2.067358	0.0	0.829707	0.0	0.371013	2.422314	0.0	1.380872	0.743211	5.527799	0.0	3.421337	3.37294	2.812407	2.263249	7.353958	2.736984	1.042202	2.829017
17	18554837	18556273	MSTRG.10242.1	0.924687	0.0	1.344538	4.160152	0.0	1.439097	0.0	0.0	0.15304	0.637503	0.737128	0.0	0.0	0.310949	0.121517	0.215628	0.520427	0.563152	0.568696	0.0	0.925793	0.994817	0.0	1.77261
17	18617819	18617923	MSTRG.10244.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.050454	0.0	0.0
17	18664652	18666039	MSTRG.10245.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	18792368	18795940	MSTRG.10246.28	0.454152	0.174665	0.098466	8.512106	0.061302	4.216981	0.279326	0.165166	0.45945	0.38842	1.01426	0.919736	0.933465	0.148889	0.207362	0.205789	0.368055	0.105527	4.232021	0.097332	0.301206	1.622595	0.376469	1.417058
17	18750495	18751396	MSTRG.10247.1	0.201756	0.0	0.152446	6.257143	0.0	9.044004	0.0	0.0	0.398339	2.655287	2.070134	0.825019	0.517598	0.0	0.091915	0.0	0.982004	0.151037	4.260121	0.0	5.581573	1.218104	0.409123	0.929265
17	18764771	18765051	MSTRG.10248.1	0.060641	32.073032	0.0	4.32894	0.0	2.907844	3.78996	0.0	0.887782	0.287367	1.229072	0.0	0.505079	3.969948	0.058021	0.669304	0.035884	0.0	2.015551	0.0	0.367305	0.831299	0.0	1.426939
17	18764771	18765051	MSTRG.10248.2	0.0	11.490008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	18787436	18787692	MSTRG.10249.1	3.677807	1.936644	0.247406	5.674867	0.0	3.849553	0.0	0.228511	2.621133	2.202168	3.205792	0.0	0.53962	2.077162	1.89536	0.0	0.566232	1.774219	2.919288	0.712564	2.212035	4.602724	1.777196	1.542441
17	18824294	18826239	MSTRG.10250.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.181077	0.0	0.0	0.0
1	106778329	106778356	MSTRG.1025.1	0.0	1.137603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.061141	0.0	0.0	0.543433
17	18872585	18876628	MSTRG.10252.1	0.486236	1.255712	0.107831	4.332883	1.681244	16.202305	0.0	0.298658	0.190594	0.667904	1.396705	0.0	1.78698	1.463815	0.209044	1.618274	1.071426	0.304628	5.719678	0.053832	2.125469	3.366808	0.304081	0.87102
17	18890360	18892247	MSTRG.10253.8	1.43321	4.087589	1.796613	0.893397	0.145521	2.321162	0.0	0.769005	1.919585	0.421704	1.063839	0.140166	1.298152	1.104401	2.208022	0.0	0.647385	1.149891	0.76698	2.400818	1.821867	0.196663	0.51025	0.947646
17	18985495	18990520	MSTRG.10256.1	0.0	2.093079	0.0	0.0	0.025661	29.463055	0.0	0.0	0.503618	0.0	0.005185	0.088938	0.0	0.056189	0.0	0.0	0.019022	0.06381	2.040328	0.01223	0.039935	0.133214	0.114749	0.070008
17	19103513	19103546	MSTRG.10260.11	0.0	6.320788	0.0	0.929762	1.560056	2.418187	0.0	0.0	0.0	3.855621	1.155311	0.0	0.0	0.325024	1.338997	0.0	0.0	0.0	4.394811	0.462213	0.0	1.344998	0.0	0.467838
1	106835745	106835880	MSTRG.1026.1	0.0	0.0	0.0	0.0	0.0	0.0	6.2632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.610778	0.0	0.0	0.0
17	19461347	19462308	MSTRG.10267.17	8.303027	0.735369	4.446604	0.913346	0.573992	7.797479	0.0	7.588817	4.174797	4.095194	6.881602	0.0	1.171206	2.941615	0.0	0.0	1.427007	5.279335	2.703071	0.220393	15.169528	1.335161	6.480781	5.871644
17	19427235	19427272	MSTRG.10268.1	0.0	0.696221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.026683	0.0	0.0	0.0	0.675911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.697057
17	19459838	19461775	MSTRG.10269.1	2.851337	2.620365	0.221526	1.980341	0.153212	9.137046	3.005606	0.0	0.0	0.11666	2.665869	0.0	0.861807	0.720751	0.028771	0.381856	0.810817	3.637814	0.911626	0.082678	14.169961	0.802786	0.241473	1.16024
17	19515959	19516067	MSTRG.10270.3	9.443033	0.629147	5.619853	0.959458	1.408892	4.281493	2.14677	0.023561	61.149487	12.85015	3.501839	45.119164	4.369415	2.121396	0.459532	0.0	2.755008	0.571187	0.155896	1.728593	0.896499	1.538605	4.162704	3.460848
17	19500166	19502873	MSTRG.10271.1	0.389069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.267525	0.0	0.048495	1.024301	0.0	0.0	0.0	0.0	0.132122	0.0	0.0	0.100133	0.83019	0.0	0.0	0.0
17	20090117	20090251	MSTRG.10273.1	0.0	2.011934	0.0	0.0	0.0	3.209548	0.0	0.0	0.0	0.0	0.964503	0.0	0.094559	0.0	1.481443	0.0	0.0	0.209952	0.0	0.105851	0.0	0.47332	3.259013	0.119114
17	20090117	20090251	MSTRG.10273.2	0.0	10.696909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.730281	0.0	3.121705	0.0	0.0	0.0	0.0	0.0	0.0	0.813773	0.664981	0.015716	0.0	0.0
17	20090117	20090251	MSTRG.10273.3	0.0	22.438103	0.0	1.507279	0.0	12.70838	0.0	0.0	1.169016	0.088635	3.746145	0.0	18.346569	0.0	5.625057	0.0	0.0	1.067647	0.0	1.585216	3.740707	0.134153	6.059706	1.259871
17	20100645	20100766	MSTRG.10274.1	0.0	16.547075	0.0	1.510314	0.0	11.862605	0.0	0.0	0.0	0.0	1.165321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.544323	0.0	0.406897	0.0	0.139819
17	20277904	20278007	MSTRG.10277.1	0.0	7.350559	0.0	0.530866	0.0	18.949337	0.0	0.0	0.0	0.667015	0.0	0.0	0.0	4.148081	0.0	0.0	0.0	0.0	2.232292	0.0	1.994194	0.871938	0.0	0.58825
17	20324951	20325258	MSTRG.10278.1	0.0	1.646248	0.093075	0.264261	0.188094	0.0	5.562723	0.0	0.0	0.056907	0.363511	0.0	0.0	0.0	8.161944	0.0	0.346104	0.0	0.489598	0.208975	1.794345	0.0	0.188723	0.759904
17	20310446	20310646	MSTRG.10281.1	388.055939	925.765991	71.381973	121.605484	384.463745	34.061897	0.0	0.0	88.67939	289.751801	665.323242	33.05814	61.570942	142.309799	459.199524	0.025645	152.299561	256.166412	151.235901	8.582886	800.734741	154.805038	158.245361	317.234161
17	20310674	20311049	MSTRG.10281.2	88.408028	276.669891	44.300602	5.04258	102.089287	22.53952	0.0	0.0	25.010685	0.376418	109.169083	8.412011	19.874506	68.70903	63.03429	0.0	33.751953	62.829067	166.151291	52.816189	215.533356	81.949959	48.513569	90.552917
17	20311858	20311942	MSTRG.10281.3	90.673302	468.62912	66.248863	12.647524	220.638596	15.421935	0.0	0.0	38.226875	835.055237	358.451996	8.560054	13.536197	28.167582	196.524826	0.341121	36.948662	375.881561	201.035446	44.07386	160.115936	57.161556	59.165039	477.011719
17	20310902	20311049	MSTRG.10281.4	39.073051	184.327652	15.795942	7.248036	34.967339	6.28138	0.0	0.0	1.543633	0.0	95.449966	3.456693	0.0	17.053204	19.299002	0.0	10.055257	12.766665	87.481323	12.22012	68.270645	18.253906	21.326067	37.433067
17	20311130	20311279	MSTRG.10281.5	24.893143	158.656723	12.520831	6.667716	24.865423	0.0	0.0	0.0	7.80002	0.0	18.663164	3.308837	0.163492	10.353631	0.0	0.0	0.0	11.051416	98.158493	6.724189	24.308325	16.839504	18.399323	30.155655
17	20315073	20315531	MSTRG.10282.1	0.0	5.032505	0.0	0.0	0.0	0.194999	0.0	0.0	0.0	0.319484	0.220456	0.0	0.947786	0.0	0.0	0.0	0.0	0.0	0.14125	0.0	0.0	0.0	0.0	0.491895
17	19752753	19752798	MSTRG.10286.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.257508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	19840542	19841545	MSTRG.10287.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.637726	0.160766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.156047	0.0	0.017329	0.0	0.0	0.0
17	19931754	19931894	MSTRG.10288.1	0.035733	5.227726	0.0	7.422399	0.0	6.496404	0.0	0.498983	0.0	0.653206	1.456529	1.935934	1.680022	0.247046	0.0	0.0	0.0	0.0	5.065217	0.0	0.792221	0.261577	0.0	3.205199
17	19945524	19945589	MSTRG.10289.1	0.209209	74.660591	0.0	3.268789	0.0	4.968755	0.0	0.536981	0.0	0.449584	0.85963	2.178894	0.330777	0.761713	0.0	0.0	0.0	0.0	6.29808	0.0	0.530118	0.706467	0.0	1.410105
17	19944489	19944697	MSTRG.10290.1	0.0	0.0	0.0	0.002883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	106971945	106972205	MSTRG.1029.1	0.0	0.0	0.0	0.0	1.324057	0.0	0.0	0.0	0.0	0.778721	0.642666	0.0	2.366347	22.985828	3.640529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.093607
17	20397129	20397154	MSTRG.10301.1	0.0	0.0	0.0	0.0	0.0	0.040761	0.0	0.002689	0.0	0.0	0.070116	0.0	0.0	0.0	0.0	0.0	0.014731	0.0	0.017666	0.0	0.0	0.0	0.0	0.0
17	20611666	20612308	MSTRG.10302.4	0.0	9.548068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.096546	0.0	0.0	0.0
17	20535615	20535700	MSTRG.10304.1	0.0	6.355834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	20535618	20535700	MSTRG.10304.2	0.0	20.241531	0.0	0.469221	0.0	0.449744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	20876007	20876123	MSTRG.10305.1	0.0	0.0	0.0	2.978072	0.0	1.360622	0.0	0.0	0.0	0.0	0.616328	0.0	0.0	0.0	0.0	0.0	0.595172	0.199451	4.684505	0.0	0.0	0.06505	0.0	0.0
17	22616545	22616991	MSTRG.10307.1	0.0	21.489973	0.0	0.14009	0.0	0.807409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.166399	0.0	0.0
17	21537406	21537631	MSTRG.10309.1	0.079491	0.0	0.27892	0.029767	0.0	0.0	0.0	0.0	0.760056	0.0	0.120678	0.0	0.0	0.363556	0.0	0.0	0.0	0.336828	0.0218	2.256113	6.79973	0.045898	0.298371	0.60554
17	21551380	21552583	MSTRG.10310.1	0.0	0.278264	0.0	0.052265	0.0	0.680981	0.0	0.0	0.0	0.0	0.0	0.989483	0.0	3.599234	0.0	0.0	0.391135	0.072073	0.0	0.32153	16.188459	0.0	0.0	0.21123
17	21551380	21552583	MSTRG.10310.2	0.0	0.0	0.0	0.052213	0.0	0.095203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.108131	0.0	0.0	0.0	0.0	0.0	0.0	1.278421	0.0	0.0	2.167603
17	21551380	21552583	MSTRG.10310.3	0.20803	0.0	0.0	0.083552	0.0	0.866413	0.0	0.0	0.0	0.641345	0.162466	0.0	0.0	0.107884	0.0	0.0	0.382857	0.23304	0.0	0.472182	7.817849	0.0	0.076573	1.591352
17	23382772	23383120	MSTRG.10315.1	0.0	19.473806	0.0	0.0	0.0	4.789896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.587596	0.0	0.0	0.0	0.0	2.020027	0.0	0.0	0.0	0.0	0.0
17	23481652	23481783	MSTRG.10316.1	0.0	8.603337	0.0	0.0	0.0	7.778402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.341154	0.0	0.0	0.0	0.0	0.0
1	106626883	106627076	MSTRG.1032.10	0.0	4.834773	0.0	5.307171	1.226936	14.483694	0.0	0.0	0.0	0.298611	0.0	0.0	0.0	7.557594	0.0	1.128081	0.0	0.0	6.754222	0.0	0.0	0.831216	0.223574	1.805148
17	24779613	24784264	MSTRG.10321.8	0.0	0.01514	0.0	1.699062	0.012446	18.557308	0.0	0.0	0.0	0.0	0.035226	0.044909	0.0	0.024723	0.0	0.0	0.0	0.0	0.010035	0.0	0.194605	0.032971	0.0	0.0
17	24783575	24784264	MSTRG.10321.9	0.0	0.0	0.0	0.0	0.0	17.149817	0.0	0.0	0.0	0.0	0.052061	0.0	0.0	0.051948	0.0	0.0	0.0	0.0	0.027348	0.0	0.534973	0.013375	0.0	0.0
17	24725829	24726357	MSTRG.10325.1	0.0	0.054564	0.0153	1.471831	0.0	18.667046	0.300221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01438	0.0	0.0	0.0	0.402692	0.037675	0.0	0.0
